target,id,date,user,text,year,month,day,hour
0,2176078319,2009-06-15 05:51:05,JaniceChinKY,came back from school look like i just came back from a tough war,2009,6,15,5
0,2176144826,2009-06-15 06:02:31,1eighton,is that the real Jessica Alba or not I know she was following you but now it says it s suspended and it s fake,2009,6,15,6
0,2176228962,2009-06-15 06:17:09,D_ryura,sigh work,2009,6,15,6
0,2176265388,2009-06-15 06:23:24,sleepyzoe,i feel horrible sickk no1 is tweetinggggggg where is when u need her,2009,6,15,6
0,2176302652,2009-06-15 06:29:58,crowdedbassist,am i the only idiot who didn t take leave today feels lke it,2009,6,15,6
0,2176348246,2009-06-15 06:37:38,darkwavedasich,has a nigger transexual drama inducing asshole loving angry mod wanna be ruin lives ing gay jew cock,2009,6,15,6
0,2176401666,2009-06-15 06:46:31,zoeclaire,you don t already find me appetising,2009,6,15,6
0,2176439015,2009-06-15 06:52:42,Rosaliee_11,I am ill and lying in my bed,2009,6,15,6
0,2176439908,2009-06-15 06:52:52,SilentDoll,I ve had to do that I really can t think of anything more fun,2009,6,15,6
0,2176440553,2009-06-15 06:52:58,runetower,Nice video Too bad it s not HD,2009,6,15,6
0,2176609110,2009-06-15 07:19:05,phillipquin,My manager told me we re short on staff so I may not get the extra week of leave I want,2009,6,15,7
0,2176653613,2009-06-15 07:25:46,bolly47,Even after sleeping in til 12 I m still tired,2009,6,15,7
0,2176787212,2009-06-15 07:45:11,libberykathro,where s the sun gone,2009,6,15,7
0,2176819611,2009-06-15 07:49:50,heyheyheyitsjoi,first day sucks sobra i m aiming for honors tho NAKSSSSSSS,2009,6,15,7
0,2176826821,2009-06-15 07:50:49,Jessmusiclover,i hate being ill,2009,6,15,7
0,2176925083,2009-06-15 08:04:13,Babes4986,Back to work and its Monday Arg,2009,6,15,8
0,2176929477,2009-06-15 08:04:48,erin_marcella,i second that notion also my battery is flat,2009,6,15,8
0,2177054450,2009-06-15 08:21:08,orinthe,Ugh 6 30AM flight equals sad me,2009,6,15,8
0,2177064458,2009-06-15 08:22:24,vanieq,tweetdeck seems to not want to work boo,2009,6,15,8
0,2177099135,2009-06-15 08:26:50,handiangel,So the True Blood episode wasn t the right one The new one isn t there Might watch House instead,2009,6,15,8
0,2177141557,2009-06-15 08:32:04,CatherineReeve,Is sad that it is approuching the end of lunchtime geography draws near,2009,6,15,8
0,2177151285,2009-06-15 08:33:18,abeeken,Harsh stuff,2009,6,15,8
0,2177166061,2009-06-15 08:35:09,jclwilson,e,2009,6,15,8
0,2177185775,2009-06-15 08:37:36,gemmavann82,I truly wish that were an option I would love nothing more than to become Apple mad with the whole kit Iphone etc,2009,6,15,8
0,2177312730,2009-06-15 08:52:43,milkkshakes,A big piece of sheperd s pie chicken soup plus a large fruit tart all in one evening A very sick me,2009,6,15,8
0,2177578492,2009-06-15 09:21:01,MoonPantz,You alright Kyler I feel bad for you,2009,6,15,9
0,2177634364,2009-06-15 09:26:46,BudgetNerd,Good Morning Both Twitter and Facebook are blocked at work now I feel so isolated fb,2009,6,15,9
0,2177661982,2009-06-15 09:29:37,pinakidion,I don t sorry I just have it on my drive from years ago Don t know where I got it,2009,6,15,9
0,2177782668,2009-06-15 09:41:40,tnantz,Well no longer quot in the dark quot I ll be officially unemployed come June 25th,2009,6,15,9
0,2177807333,2009-06-15 09:44:05,EmilySpeelman,afraid so I have the best of them in photobucket so it s not a 100 loss but still,2009,6,15,9
0,2177808440,2009-06-15 09:44:11,CaribbeanKing,no quot Step Back in time quot,2009,6,15,9
0,2177811306,2009-06-15 09:44:29,starsandsheeps,It s raining again I thought it was supposed to be summer making a verrry long to do list,2009,6,15,9
0,2177821814,2009-06-15 09:45:30,Shulalaba,i think i ve killed my laptop,2009,6,15,9
0,2177902512,2009-06-15 09:53:23,pablowapsi,Good morning Sorry to hear about your monitor If it is dead it s cheaper to get a new one over trying to fix it,2009,6,15,9
0,2177917704,2009-06-15 09:54:52,IngeStolker,Takin a trip down memory lane,2009,6,15,9
0,2177919761,2009-06-15 09:55:04,genoagal,Off to work,2009,6,15,9
0,2177941164,2009-06-15 09:57:07,ShaneSakata,Thanks for the support re upgrading Will put it on my every growing to do list,2009,6,15,9
0,2177961383,2009-06-15 09:59:05,hollysisson,Less then two weeks left for school amp son is in office not feeling well have to finish with conference call amp go and pick him up,2009,6,15,9
0,2177967816,2009-06-15 09:59:43,Drewsummerlin,Man I ve deffo gotta sorta my body clock out,2009,6,15,9
0,2178024149,2009-06-15 10:04:50,jonmack,COD 4 for a bit then work at 5,2009,6,15,10
0,2178074809,2009-06-15 10:09:25,BrittanyAJonas,phone got shut off no more texting for me,2009,6,15,10
0,2178124735,2009-06-15 10:13:50,Princesscortney,I really really miss you,2009,6,15,10
0,2178362183,2009-06-15 10:35:23,Sammieehuhfoo,Presenting today I hope I don t choke up their,2009,6,15,10
0,2178384253,2009-06-15 10:37:22,hollacious,Just checked my diary completely forgot about my doctors appointment after work got to have a big injection Don t like needles,2009,6,15,10
0,2178571449,2009-06-15 10:53:49,thebruce0,maybe it s like twitter and you need to petition to have it changed or something,2009,6,15,10
0,2178585851,2009-06-15 10:55:07,carolineguzman,2day rehearsals 2nd auditions and a lot of nervous i still missin they re in London right now i want JOE here with me,2009,6,15,10
0,2178641739,2009-06-15 11:00:02,CrashSprong,quot It s not We were going to quot It s We WAS going to quot Actual quote overheard today at the office Grammatical Fail,2009,6,15,11
0,2178663253,2009-06-15 11:01:47,Mughhh,I didn t watch the whole thing,2009,6,15,11
0,2178671573,2009-06-15 11:02:29,jrwho,Was sooooo not wanting to get up this morning yawn I m still sleepy,2009,6,15,11
0,2178687418,2009-06-15 11:03:48,monergists_love,just got into class Proffs not here yet I m really worried about my grade for the internet dating essay,2009,6,15,11
0,2178732438,2009-06-15 11:07:38,pkid777,don t worry you be okay,2009,6,15,11
0,2178742897,2009-06-15 11:08:32,tango_goat,broke a 1 6K worth Quartz cuvette Also Abhijit rathi out of action for 21 days due to ligament tear,2009,6,15,11
0,2178758252,2009-06-15 11:09:52,HollywoodsAngel,i missed u in denver ugh and got rained on,2009,6,15,11
0,2178899790,2009-06-15 11:21:51,MrSmoothsofly,thats good to hear ive been good too I missed my buddy yeah my bad what ya doin,2009,6,15,11
0,2178925803,2009-06-15 11:24:05,Gadina,No it s not It s cute,2009,6,15,11
0,2179093955,2009-06-15 11:38:08,AlexiaGiglio,i m studying greek history help me,2009,6,15,11
0,2179237876,2009-06-15 11:50:01,DanaLanePhoto,Wow that really sucks I count myself so lucky I ve not had any of those issues yet,2009,6,15,11
0,2179309532,2009-06-15 11:55:53,carolvela,i def wish i was still down the shore lunch time wit dad,2009,6,15,11
0,2179507803,2009-06-15 12:11:56,savtastic,Is leaving VB,2009,6,15,12
0,2179510067,2009-06-15 12:12:07,funkybro,Five years on from quot free brekkie for bikers quot at the Philips staff canteen the injustices still continue,2009,6,15,12
0,2179515802,2009-06-15 12:12:36,JoannaLoveSmith,nothing to tell my friend leave school,2009,6,15,12
0,2179580547,2009-06-15 12:17:56,thenationalrifl,no Internet radio tonight We re rescheduled for Wednesday at 10pm But 100 monkeys are on tonight At blogtalkradio com vampradio,2009,6,15,12
0,2179693376,2009-06-15 12:27:14,bridgeykate,last lunch and sarah brings nasty peanut butter and fluff,2009,6,15,12
0,2179803001,2009-06-15 12:36:17,sunshinestar32,trying to figure out my school s email Have to convert it to something crazy and of course it wont work Been on hold for about an hour,2009,6,15,12
0,2179944365,2009-06-15 12:47:53,summerthunderrr,same im screwed for mids too and cheer up claudie you sound rly sad,2009,6,15,12
0,2179993503,2009-06-15 12:51:59,icestar13,Got drenched today went to go and see The Hangover it was hilarious I recommend u see it XxxxX,2009,6,15,12
0,2180065798,2009-06-15 12:57:56,latikak,I really detest the card key guy in Building 8 He s such an a hole,2009,6,15,12
0,2180145228,2009-06-15 13:04:16,Samc101,1 exam down 4 to go,2009,6,15,13
0,2180394488,2009-06-15 13:24:42,Hutchlou,Wondering why my shoulders hurt If anything my legs should ache from running hope I m not coming down with something horrible,2009,6,15,13
0,2180400165,2009-06-15 13:25:09,deadprogram,I am starting to see why Twitter alternatives exist their customer support is worse than non existent,2009,6,15,13
0,2180424681,2009-06-15 13:27:09,somaspongecake,has just come out of the cupboard from crying like a baby from that darn thing we call thunder,2009,6,15,13
0,2180486799,2009-06-15 13:32:14,natalieismint,I ve got a cold I swear to god if i ve got swine flu,2009,6,15,13
0,2180747804,2009-06-15 13:53:27,Craig_Slip133,TheVenomInside,2009,6,15,13
0,2180760343,2009-06-15 13:54:29,jordanscookie,They have not officially announced the cancellation yet heard that will happen tomorrow Poor Aussie fans,2009,6,15,13
0,2180772081,2009-06-15 13:55:27,WickedLuscious,Still waiting for a part Wish it wasnt so noisy n brite I cant take a decent catnap,2009,6,15,13
0,2180789634,2009-06-15 13:56:54,Noelicious,It s gonna be like 95 and no rain all week,2009,6,15,13
0,2180866784,2009-06-15 14:03:05,didodima,rainy day in need for some sunshine wish I could order some sunshine LOL,2009,6,15,14
0,2180978356,2009-06-15 14:11:59,naveed3434,Was excitied to go to after watching the commercials Disappointing site Hard to nagivate poorly designed,2009,6,15,14
0,2180999677,2009-06-15 14:13:46,LadyLeeT,oh darn but you ll be around no techkaraoke on wednesday with and the rest yes,2009,6,15,14
0,2181002211,2009-06-15 14:13:58,TIBlockhead,did they def cancel it aww okay friend bailed for MA wanna come hahah seats arent great though haha,2009,6,15,14
0,2181103092,2009-06-15 14:22:17,WileyF,Are you still feeling ill,2009,6,15,14
0,2181172501,2009-06-15 14:27:59,AAR_Rachel,Entirely out of Drew s All Natural Soy Ginger dressing That stuff is good,2009,6,15,14
0,2181273898,2009-06-15 14:36:16,SuperAffil,We really wanted to be there but today is tax deadline for self employed in Canada so the weekend was shot,2009,6,15,14
0,2181467281,2009-06-15 14:52:02,rl519,I can t stand boys They all think they are quot Playaz quot They are so dumb,2009,6,15,14
0,2181468001,2009-06-15 14:52:06,MissMillions,Smh at your phone Definitely got this late,2009,6,15,14
0,2181559111,2009-06-15 14:59:37,gerigk,Connection Problems Sorry SMF was unable to connect to the database This may be caused by the server being busy Please try again,2009,6,15,14
0,2181623658,2009-06-15 15:04:43,itstorriiiixo3,stupid teen choice awards thing isn t letting me register urrgg,2009,6,15,15
0,2181667530,2009-06-15 15:08:10,ellaxceleste,people i miss john havent seen him since february,2009,6,15,15
0,2181863928,2009-06-15 15:24:05,michellyy,Somethings wrong with my puppy Please pray for him,2009,6,15,15
0,2181891112,2009-06-15 15:26:17,antonia2501,I hate saying goodbye,2009,6,15,15
0,2181959963,2009-06-15 15:31:54,ArchieMusicLvr,Sprained my ankle,2009,6,15,15
0,2182135518,2009-06-15 15:46:07,Krissy1337,dudeeee Robos been calling me a cat cause that s exactly what I said No girls day totally at home cramping and dying,2009,6,15,15
0,2182403578,2009-06-15 16:07:24,ashartrand,ASEE Brouhaha was sold out this morning If you can t make it let me know,2009,6,15,16
0,2182525912,2009-06-15 16:17:13,Monica2112,yay my lil bro is very exited I wish I had enough money to buy him a vip tix He even says that he looks like david,2009,6,15,16
0,2182732617,2009-06-15 16:33:46,inebriation,PLEASE I fucking miss you,2009,6,15,16
0,2182833249,2009-06-15 16:41:44,acorrea91,laundry time,2009,6,15,16
0,2182834029,2009-06-15 16:41:48,abbiekatee,Today was very emotional quot 100 years to live quot,2009,6,15,16
0,2182911424,2009-06-15 16:47:54,Little_Schmitti,omg this friday i must cry when i think about this,2009,6,15,16
0,2182957539,2009-06-15 16:51:32,anfwhore09,pleeease don t leave,2009,6,15,16
0,2182969112,2009-06-15 16:52:28,mellienibbles,Has been crap today Will never lose anymore weight at this rate,2009,6,15,16
0,2183039714,2009-06-15 16:58:04,vedved,I have absolutely nothing to do today tomorrow the rest of the week Let s make plans,2009,6,15,16
0,2183168448,2009-06-15 17:08:16,Vnonny,i hate taking showers now because it hurts my poor rook piercing,2009,6,15,17
0,2183177888,2009-06-15 17:09:04,niya7788,WATS THE SENSE OF ALL THIS MONEY IF I AINT GOT THAT SPECIAL ONE TO SPEND IT WITH,2009,6,15,17
0,2183273574,2009-06-15 17:16:50,ch1stnut1,lol thank youuu crossed fingers i m actually quite nervous when you next innnnnn xxx,2009,6,15,17
0,2183275136,2009-06-15 17:16:58,kateplows,gran torino must see film it made me cry haha,2009,6,15,17
0,2183340570,2009-06-15 17:22:19,SkinnyMonkie,I have No go,2009,6,15,17
0,2183343178,2009-06-15 17:22:32,dancer2techie,Omfg no way I feel so incredibly terrible now,2009,6,15,17
0,2183363036,2009-06-15 17:24:10,halofyre,Lol omg me too with the feet I saw a car yesterday with 4 quot yes on 8 quot stickers and a jesus fish on it,2009,6,15,17
0,2183524847,2009-06-15 17:37:30,KyCola,My computer broke down Right now I m at the library No more updates until my computer is fixed so sad,2009,6,15,17
0,2183717218,2009-06-15 17:53:25,jlmends,waking up and reading that put out tour dates today was the best thing however none are in california minus the miley dates,2009,6,15,17
0,2183917367,2009-06-15 18:09:47,4EverInABind,my phone s like dead,2009,6,15,18
0,2183956021,2009-06-15 18:12:57,volcom2218,pretty sad right now,2009,6,15,18
0,2184011590,2009-06-15 18:17:37,Prestwickuk,Hallo,2009,6,15,18
0,2184174327,2009-06-15 18:31:38,Fadza,Why essays,2009,6,15,18
0,2184206259,2009-06-15 18:34:24,MrSix6Stixx,you in providence,2009,6,15,18
0,2184272851,2009-06-15 18:40:10,JenoaSandlin,Um too late i m almost to your house,2009,6,15,18
0,2184311059,2009-06-15 18:43:27,BlaxicanQueen,Ok so i walked 2 of those country miles out of my way I hope im not lost,2009,6,15,18
0,2184393513,2009-06-15 18:50:42,sweetcin,Just ran around chicago tryin to get garbanzo beans to Ellen Made it but wasn t picked seen it really sucks to be short sometimes,2009,6,15,18
0,2184449262,2009-06-15 18:55:41,CristalleLove,Man I m waitin on my truck 2 get out the shop from my wreck so I can big boi stunt again Not feelin the rental car,2009,6,15,18
0,2184497223,2009-06-15 18:59:58,msjaeatlaw,In my first law schoolesque class OMG I m bored already,2009,6,15,18
0,2184500441,2009-06-15 19:00:11,hannahtoocool,At the airport in corpus I hope this last time i have to do this for a very long time I hate this,2009,6,15,19
0,2184547924,2009-06-15 19:04:14,JillAlexandra,Aww Wed nite I won t be home till late Thanks tho sweetie,2009,6,15,19
0,2184634654,2009-06-15 19:11:43,azandiaMJBB,sounds like a fabulous day for you My day went well home now in a hot house 2 more days till parts arrive for AC,2009,6,15,19
0,2184646746,2009-06-15 19:12:46,vansmith85,I have two things in my wiki I thought I would have more ideas,2009,6,15,19
0,2184693929,2009-06-15 19:16:54,markdeguzman,I want a big group of friends that hang out on a certain day and just have fun with each other company maybe one day,2009,6,15,19
0,2184729774,2009-06-15 19:20:06,neasy123,sad today dont ask,2009,6,15,19
0,2184739359,2009-06-15 19:20:56,fleurdeliz,Sorry for complaining I have just been burned too many times,2009,6,15,19
0,2184983184,2009-06-15 19:42:35,andthegirl,Just put Pierre to bed Can t hear his wee baby dog breathn noises bside me now Fiten the urge to go get him for a hug I shall let him be,2009,6,15,19
0,2184998384,2009-06-15 19:43:57,Klou,what oh no not again 4 5 hours sleep sucks p,2009,6,15,19
0,2185033642,2009-06-15 19:47:06,MonicaDarling,Wtf This is some stupid ass weather for june,2009,6,15,19
0,2185058087,2009-06-15 19:49:20,victorianpirate,sends you e hugs,2009,6,15,19
0,2185182749,2009-06-15 20:00:29,daobecca,x more dog culls in china,2009,6,15,20
0,2185214823,2009-06-15 20:03:11,MalteaserBaby,ahhhhhh i hate lyin in bed i start to think bout things and worry,2009,6,15,20
0,2185276979,2009-06-15 20:08:34,HayleyyFitch,i was suppossed to be there i was 1 of the VIP winners you have NO idea how upset i am i lt 3 him so much my mom told,2009,6,15,20
0,2185331978,2009-06-15 20:13:24,hey_tonda,town and err thang I ate was garbage amp to make matters worse it wasn t even tasty garbage so I didn t enjoy the calories,2009,6,15,20
0,2185391529,2009-06-15 20:18:41,xxrawkstarx,i hate thunder strom i have nothin to do when theres one,2009,6,15,20
0,2185432433,2009-06-15 20:22:24,Joshthe407king,I wanna listen to quot The Warm Up quot but zshare wont let me download anything,2009,6,15,20
0,2185462777,2009-06-15 20:25:08,Madison_Bridges,i have ear ache,2009,6,15,20
0,2185613781,2009-06-15 20:38:44,ilyhughjackman,oh that s not good lol D,2009,6,15,20
0,2185745767,2009-06-15 20:50:34,mattcrystal,Tonights shift is gonna be a shitty one,2009,6,15,20
0,2185755223,2009-06-15 20:51:24,aguilarcamille,Uh oh I m sick hope its nothing anything worse s,2009,6,15,20
0,2185781775,2009-06-15 20:53:50,cwhittle,PhD arrived this last week in the mail undergrad student loan deferment end arrived today,2009,6,15,20
0,2185843147,2009-06-15 20:59:19,AADoby,went fishing last weekend and caught WAHOO and since my port engine jettisoned half of its internal gears there may be no more fishing,2009,6,15,20
0,2185905670,2009-06-15 21:04:34,wildfirefitness,Yaaaay Jeeest say when What Leaving Noooooo,2009,6,15,21
0,2185918671,2009-06-15 21:05:39,biancaislame,my brother won t hang out with me,2009,6,15,21
0,2186036817,2009-06-15 21:15:54,xojennielynn,i love the both of you And nooo,2009,6,15,21
0,2186139650,2009-06-15 21:24:47,Moeneeke,Omg I wish I can t go this yr unless I rob a bank Baaawaaaaa I m soooo sad about this I M LIVING thru ur tweets,2009,6,15,21
0,2186199726,2009-06-15 21:29:56,kpo74,So sorry to hear the bad news We here in Southern Ontario appreciate your hard work and dedication please don t give up,2009,6,15,21
0,2186213181,2009-06-15 21:31:02,preciousthings,I ve been following the Iranian tweets which are disturbing enough Some awful photos posted to Flickr,2009,6,15,21
0,2186262843,2009-06-15 21:35:19,itzleebishes,I m so jealous I wish I could move away soon Stupid school,2009,6,15,21
0,2186283815,2009-06-15 21:37:07,Dr_Kristen,tortured little kid today whose mandibular distractor was partially dislodged and needed to come off i hate making kids cry,2009,6,15,21
0,2186329789,2009-06-15 21:41:05,andrewkalek,Connecting MS Sql to Rails is not that easy,2009,6,15,21
0,2186382287,2009-06-15 21:45:34,Femurrx,More storms and tornado watch tonight Java not to happy,2009,6,15,21
0,2186474807,2009-06-15 21:53:36,MissElle,I know it s SO quiet I tried to fix it but no worky You just have to turn it up haha,2009,6,15,21
0,2186500081,2009-06-15 21:55:46,Tracey70,Water is NOT my strongsuit,2009,6,15,21
0,2186648528,2009-06-15 22:08:12,___eloy,yes save meee,2009,6,15,22
0,2186706650,2009-06-15 22:13:13,nkotbsince88,us out i was sad jon is the only one i have never gotten to,2009,6,15,22
0,2186710108,2009-06-15 22:13:32,vibzfabz,I have no idea I m using web now p TweetDeck won t work,2009,6,15,22
0,2186764933,2009-06-15 22:18:15,yvonnepoz,All your tweets come to me no matter who they re to lol i kinda feel like i m missing out lol,2009,6,15,22
0,2186902732,2009-06-15 22:30:12,kissaboo12,I dont want dat esither lt 1 lt 3 u Ollie gt,2009,6,15,22
0,2186996977,2009-06-15 22:38:24,ericbutcher,I want italian ice please bring me somes,2009,6,15,22
0,2187061068,2009-06-15 22:44:00,nialler9,Just had an amazing salad for brunch Thank god Leaving melbourne in one hour ozblogtrip,2009,6,15,22
0,2187159757,2009-06-15 22:52:40,NatalieIp,Ugh I hate having tuitions in the morning Its just too early,2009,6,15,22
0,2187160869,2009-06-15 22:52:46,ComedyNerd,hugs Thank you just a bit because I can no longer mae Store on weds,2009,6,15,22
0,2187273684,2009-06-15 23:02:38,revamelissa,Gonna end my night early got a crazyy headache rite noww,2009,6,15,23
0,2187299509,2009-06-15 23:04:50,ESoooWavyBaby,WTF These Tables Getting The Best Of Me Tonight Its Not A Good Look,2009,6,15,23
0,2187412601,2009-06-15 23:14:40,dayodetroit,WWE Drinking Game tally for the night 21 drinks 10 sips 1 big swig After that last match I wish I were drunk,2009,6,15,23
0,2187439239,2009-06-15 23:16:59,parallelprkr,going to get ready for bed got tennis lined up for 545am AM workouts are the way to go only thing bw me an happy hour is work,2009,6,15,23
0,2187498073,2009-06-15 23:22:14,lordobeer,I m watching Wanted lol can you get me Pineapple Express I lost mine,2009,6,15,23
0,2187550840,2009-06-15 23:26:56,deanadean,sup hun I missd lil man this weekend Really wantd 2 come thru 2 meet Jr ol boy thinks I m a flake Sadly I am,2009,6,15,23
0,2187596391,2009-06-15 23:30:59,bbgrl,I miss Bb already,2009,6,15,23
0,2187648889,2009-06-15 23:35:41,markmartins,that sux if I had heaps I d help,2009,6,15,23
0,2187680155,2009-06-15 23:38:33,str8outdacr8,Mane I knew Lakers were going to win the whole time I think I m gonna make em my new team cause I m sick of being let down,2009,6,15,23
0,2187738368,2009-06-15 23:43:51,MariahDLayne,I am about to crash from the long long day that I have had Tomorrow is going to be hard Back to the real world Test tomorrow,2009,6,15,23
0,2187811806,2009-06-15 23:50:36,mmirr,uhhhhh I just bite you in return I love vampire things but wont do it again Dont want to be real vampire,2009,6,15,23
0,2187870482,2009-06-15 23:56:05,patience_1979,need to go to bed it s late and tired eyes are dry and my headache is back I m tired of this my migraine pills aren t working,2009,6,15,23
0,2187991814,2009-06-16 00:07:26,TrishaBratt_,i have wayyy too much homework bum deal,2009,6,16,0
0,2188033319,2009-06-16 00:11:28,kmactastic,gas company digging ginormous holes on my street with jackhammers just lovely,2009,6,16,0
0,2188067969,2009-06-16 00:14:56,ghyanpraveen,will be at tribute from 12pm 10pm huaaaaah,2009,6,16,0
0,2188106583,2009-06-16 00:18:48,j_l_r,I REJECT YOUR REJECTION UGH,2009,6,16,0
0,2188133456,2009-06-16 00:21:30,Kia_whatever,so i ll be off now am getting ready and watching tv besides see you in school again haha xD oh no i ll write a biig french test,2009,6,16,0
0,2188169036,2009-06-16 00:25:10,tayandthecity,writing a speech can t wait for this week to be over,2009,6,16,0
0,2188204834,2009-06-16 00:28:54,_strokemyEGO,going to bed in pain,2009,6,16,0
0,2188398696,2009-06-16 00:49:35,vidhi82,missing my mom fb,2009,6,16,0
0,2188411075,2009-06-16 00:50:55,jcbaggee,I wasn t paying attention And last I heard about 10 ish it was still on for 12 45,2009,6,16,0
0,2188414399,2009-06-16 00:51:17,caitlinfrias,i am so bored,2009,6,16,0
0,2188426949,2009-06-16 00:52:44,jessica_murray,really tired and want to go to bed but I have to go to a shoot at 12 30,2009,6,16,0
0,2188443703,2009-06-16 00:54:38,sendchocolate,yes it s that time of year,2009,6,16,0
0,2188469819,2009-06-16 00:57:31,LMNOPAIRMAN,i miss di red gold and green,2009,6,16,0
0,2188482700,2009-06-16 00:58:59,morganrenee_,My face is breaking out,2009,6,16,0
0,2188500023,2009-06-16 01:00:45,maryyjannes,only open youtube facebook twitter and go to gym during holiday boring wanna go to BALI,2009,6,16,1
0,2188518593,2009-06-16 01:02:46,Bow2daQueen,Freakin tired And it s only 11,2009,6,16,1
0,2188566740,2009-06-16 01:08:08,redragon,Flash main task is to bog down your system playing video being its side effect,2009,6,16,1
0,2188598286,2009-06-16 01:11:38,Keiky,It s hard to let go of the story of you and me Oh wells,2009,6,16,1
0,2188669903,2009-06-16 01:19:53,teegin,oh dear,2009,6,16,1
0,2188670039,2009-06-16 01:19:54,SarahStramel,not very easy I reckon,2009,6,16,1
0,2188672550,2009-06-16 01:20:10,chuanfoo,ure making me so jealous mann doubt i can get well enuf to pass the heat sensors b4 thurs sighh i want MAMBO,2009,6,16,1
0,2188676485,2009-06-16 01:20:36,_kitsy,I m not really looking forward to this exam today,2009,6,16,1
0,2188708238,2009-06-16 01:24:20,Smooth918,iremember getting that surprise once,2009,6,16,1
0,2188818837,2009-06-16 01:37:39,freakd,has finally gotten the flu bug,2009,6,16,1
0,2189139361,2009-06-16 02:19:57,aliciaemilia,A Millionaire s First Love made me cry I LOVED IT,2009,6,16,2
0,2189151795,2009-06-16 02:21:39,heidylicious,Sadness my head hurts I really wanna work on this lab,2009,6,16,2
0,2189255669,2009-06-16 02:36:20,angelfisherjo,oh and boo hooo my BFF and P I C is moving away Now having long distance r ship with hubby amp soon the BFF however will I survive,2009,6,16,2
0,2189262270,2009-06-16 02:37:17,ausher8,dm me your i don t think i have it saved in yahoo lost everything before,2009,6,16,2
0,2189278468,2009-06-16 02:39:43,nikkiboop,i bin 3 times altogether millenium tour was fab never gone was good wuz last wiv kevin but unbreakable was my fav xx bsb,2009,6,16,2
0,2189515037,2009-06-16 03:12:54,mahyuni,I keep trying to find the Wii edition for Rock Band So far still fail But I have graduated to Easy on drums Go me,2009,6,16,3
0,2189531476,2009-06-16 03:15:18,ladyproblems,Did I admit I m spotty again Well I am I ve not tried the advice of yet Shame on me,2009,6,16,3
0,2189550827,2009-06-16 03:18:11,Mincess,I am now in pain as whilst cleaning some of the glass got into my foot it won t stop bleeding and hurts like hell,2009,6,16,3
0,2189580026,2009-06-16 03:22:29,CinaTheDiva,popcorn LOL good nap U not my friend nomore damn how quickly things change tear,2009,6,16,3
0,2189685139,2009-06-16 03:38:32,stephsill,Off to the exam Just want them all to end,2009,6,16,3
0,2189697240,2009-06-16 03:40:24,Nevidge20,I hate that I still get the ones where i wake up thinking i have to go to school but now i have to go to work,2009,6,16,3
0,2189744189,2009-06-16 03:47:47,aalexoi,arthur didn t bring me back a bear t shirt,2009,6,16,3
0,2189820674,2009-06-16 03:59:58,SnowbunnySmith,R I P to TUPAC i remember when i met him in the 2nd grade him and my bra was homies and he smiled at me and said be good sweety man,2009,6,16,3
0,2189914667,2009-06-16 04:14:55,jdub,In much pain before puppy training might not go Why can t cuteness heal all ills That would be rad,2009,6,16,4
0,2189930216,2009-06-16 04:17:24,Tanika_Nichole,twitter fam i just woke up im wide awake cant go back to sleep,2009,6,16,4
0,2189938395,2009-06-16 04:18:49,dottedwithearts,haveyouever i have not fun,2009,6,16,4
0,2189969196,2009-06-16 04:24:00,dougapd,looks like the LC2 5 wiki editor strips out lt object gt tags,2009,6,16,4
0,2189977062,2009-06-16 04:25:17,MaygenRae,I should go to sleep but I m not tired,2009,6,16,4
0,2189994098,2009-06-16 04:28:09,SaraSteel,Can t wait for the iPhone software update 2moro havin nothing but trouble Heard I m not the only one or am I,2009,6,16,4
0,2190043577,2009-06-16 04:36:24,nish212,dw lol it snds like u had the best time I ll ring u tonite I m off to school 4 exams nw laaavee uuu,2009,6,16,4
0,2190085431,2009-06-16 04:43:32,Anjeebaby,plenty more on the plant you will have to wait for them to dry L s plants have not started yet,2009,6,16,4
0,2190121310,2009-06-16 04:49:45,themayocynic,I unleashed the fury of 1499 ladybugs onto the aphids of my veggie beds There was an quot accident quot with Ladybug 1500,2009,6,16,4
0,2190143293,2009-06-16 04:53:32,CherylAddict_GM,I doo not feel well,2009,6,16,4
0,2190249160,2009-06-16 05:11:20,menace718bk,first ur to funny and now ur going home when does ur luck end I wanna go home,2009,6,16,5
0,2190325147,2009-06-16 05:24:18,MichaelFortney,not me,2009,6,16,5
0,2190365853,2009-06-16 05:31:15,Jecsa,no one min they were there amp next they were gone If a sender deletes them from their outbox will mine go to random thought,2009,6,16,5
0,2190386412,2009-06-16 05:34:51,_magic8ball,Outlook not so good,2009,6,16,5
0,2190428885,2009-06-16 05:42:15,_stoicOne_,What s the hell Trouble with Tweetdeck,2009,6,16,5
0,2190535546,2009-06-16 06:00:34,MeganKakora,that went down so quickly want another wimpy cheese burger love their acidic tomato sauce,2009,6,16,6
0,2190628058,2009-06-16 06:16:28,MichaelMcNeill,Sorry sweetie we ate it all Is there anything else I can do to cheer you up,2009,6,16,6
0,2190665005,2009-06-16 06:22:51,pmharris06,Five in the morning you always have a way of making me hate life Ugh why does up training have to be so early,2009,6,16,6
0,2190714864,2009-06-16 06:31:14,Quddos,I want a new job something fun and exciting worth getting up for in the mornings Can anyone help,2009,6,16,6
0,2190794436,2009-06-16 06:44:49,tercowas,very very bad i wish i could say it ll get better,2009,6,16,6
